PRICE0,PRICE1,PRICE5,PRICE10,SALES0_0,SALES0_1,SALES0_5,SALES0_10,SALES1_0,SALES1_1,SALES1_5,SALES1_10,SALES5_0,SALES5_1,SALES5_5,SALES5_10,SALES10_0,SALES10_1,SALES10_5,SALES10_10
4.3973445445,5.3973445445,9.3973445445,14.3973445445,95.533957419,94.533957419,90.533957419,85.533957419,96.533957419,95.533957419,91.533957419,86.533957419,100.533957419,99.533957419,95.533957419,90.533957419,105.533957419,104.533957419,100.533957419,95.533957419
3.8622709565,3.8622709565,3.8622709565,3.8622709565,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449,95.5972976449
4.6576674378,4.6576674378,4.6576674378,4.6576674378,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886,94.670081886
5.591484571,5.591484571,5.591484571,5.591484571,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541,94.3307108541
4.9670865068,5.9670865068,9.9670865068,14.9670865068,95.9731528564,94.9731528564,90.9731528564,85.9731528564,96.9731528564,95.9731528564,91.9731528564,86.9731528564,100.9731528564,99.9731528564,95.9731528564,90.9731528564,105.9731528564,104.9731528564,100.9731528564,95.9731528564
5.0962276013,5.0962276013,5.0962276013,5.0962276013,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995,95.5467483995
4.9476775716,5.9476775716,9.9476775716,14.9476775716,95.4827883015,94.4827883015,90.4827883015,85.4827883015,96.4827883015,95.4827883015,91.4827883015,86.4827883015,100.4827883015,99.4827883015,95.4827883015,90.4827883015,105.4827883015,104.4827883015,100.4827883015,95.4827883015
3.4537969907,3.4537969907,3.4537969907,3.4537969907,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847,96.6940398847
4.9405123304,4.9405123304,4.9405123304,4.9405123304,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745,93.8148623745
6.2810236353,6.2810236353,6.2810236353,6.2810236353,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805,93.8496826805
4.3067058441,4.3067058441,4.3067058441,4.3067058441,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189,95.2428423189
7.1416274955,7.1416274955,7.1416274955,7.1416274955,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772,92.7875355772
5.0350768659,5.0350768659,5.0350768659,5.0350768659,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333,95.3557036333
5.68511486,5.68511486,5.68511486,5.68511486,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221,94.3663200221
3.544044175,3.544044175,3.544044175,3.544044175,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429,96.2493517429
5.1941559912,5.1941559912,5.1941559912,5.1941559912,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962,94.9201493962
4.7940934978,4.7940934978,4.7940934978,4.7940934978,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531,94.0147309531
6.0058938872,6.0058938872,6.0058938872,6.0058938872,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173,94.3456908173
6.9042068649,6.9042068649,6.9042068649,6.9042068649,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611,93.0865182611
4.476854498,4.476854498,4.476854498,4.476854498,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682,95.6776648682
4.8777879957,4.8777879957,4.8777879957,4.8777879957,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657,95.0291762657
6.8650713847,6.8650713847,6.8650713847,6.8650713847,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098,92.4030520098
5.6528039642,5.6528039642,5.6528039642,5.6528039642,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483,92.9812093483
6.5598094003,7.5598094003,11.5598094003,16.5598094003,94.043770991,93.043770991,89.043770991,84.043770991,95.043770991,94.043770991,90.043770991,85.043770991,99.043770991,98.043770991,94.043770991,89.043770991,104.043770991,103.043770991,99.043770991,94.043770991
5.3679366786,6.3679366786,10.3679366786,15.3679366786,94.0716390998,93.0716390998,89.0716390998,84.0716390998,95.0716390998,94.0716390998,90.0716390998,85.0716390998,99.0716390998,98.0716390998,94.0716390998,89.0716390998,104.0716390998,103.0716390998,99.0716390998,94.0716390998
4.8445427931,4.8445427931,4.8445427931,4.8445427931,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667,94.8236968667
5.0756219192,5.0756219192,5.0756219192,5.0756219192,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813,94.9611303813
5.4707698488,5.4707698488,5.4707698488,5.4707698488,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664,94.7820258664
3.6653712536,3.6653712536,3.6653712536,3.6653712536,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794,95.5151886794
4.29866065,4.29866065,4.29866065,4.29866065,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976,95.9047976976
4.5892314842,4.5892314842,4.5892314842,4.5892314842,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799,96.0302041799
3.9815114343,3.9815114343,3.9815114343,3.9815114343,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869,94.8048923869
3.3845900157,3.3845900157,3.3845900157,3.3845900157,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437,96.162335437
5.156840467,5.156840467,5.156840467,5.156840467,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602,94.5335819602
4.9597547879,4.9597547879,4.9597547879,4.9597547879,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403,94.9563665403
2.8374671364,2.8374671364,2.8374671364,2.8374671364,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262,96.7237603262
6.0093419233,6.0093419233,6.0093419233,6.0093419233,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708,93.8533860708
5.0942860331,5.0942860331,5.0942860331,5.0942860331,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155,95.4085254155
3.962362738,3.962362738,3.962362738,3.962362738,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399,96.3765169399
6.9925753766,6.9925753766,6.9925753766,6.9925753766,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698,94.2110530698
4.4463739599,5.4463739599,9.4463739599,14.4463739599,95.8475094354,94.8475094354,90.8475094354,85.8475094354,96.8475094354,95.8475094354,91.8475094354,86.8475094354,100.8475094354,99.8475094354,95.8475094354,90.8475094354,105.8475094354,104.8475094354,100.8475094354,95.8475094354
4.0881567828,4.0881567828,4.0881567828,4.0881567828,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832,95.5363957832
3.1561000453,4.1561000453,8.1561000453,13.1561000453,95.9394176334,94.9394176334,90.9394176334,85.9394176334,96.9394176334,95.9394176334,91.9394176334,86.9394176334,100.9394176334,99.9394176334,95.9394176334,90.9394176334,105.9394176334,104.9394176334,100.9394176334,95.9394176334
4.1396618044,4.1396618044,4.1396618044,4.1396618044,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625,95.650429625
5.9790795469,5.9790795469,5.9790795469,5.9790795469,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767,95.1146408767
7.3718209064,8.3718209064,12.3718209064,17.3718209064,92.9161437836,91.9161437836,87.9161437836,82.9161437836,93.9161437836,92.9161437836,88.9161437836,83.9161437836,97.9161437836,96.9161437836,92.9161437836,87.9161437836,102.9161437836,101.9161437836,97.9161437836,92.9161437836
3.8064609091,3.8064609091,3.8064609091,3.8064609091,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216,96.157742216
6.5397225815,6.5397225815,6.5397225815,6.5397225815,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496,93.1024872496
4.6747790667,4.6747790667,4.6747790667,4.6747790667,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947,94.2259194947
4.9504651203,4.9504651203,4.9504651203,4.9504651203,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702,95.2904700702
5.2983557732,5.2983557732,5.2983557732,5.2983557732,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399,94.9973749399
